trnr;stim;resp;resp2;resp3;resp4;RT;RT1;RT2;RT3;RT4;correct;movement;cue;precuedur;postcuedur;premddur;prefbdur;cueOnset;stimOnset;stimOnsetLeft;stimOnsetRight
;2;2;0;0;0;1157;1157;0;0;0;1;1;AC;500;1000;2000;1500;;;;
;2;1;0;0;0;474;474;0;0;0;1;1;SP;1000;1500;2000;1500;;;;
;2;1;0;0;0;1140;1140;0;0;0;0;1;AC;500;1500;2000;500;;;;
;1;2;0;0;0;721;721;0;0;0;0;-1;SP;500;1500;2000;500;;;;
;1;1;0;0;0;782;782;0;0;0;1;-1;AC;1500;2000;2000;1500;;;;
;2;1;0;0;0;688;688;0;0;0;0;1;AC;1500;2000;2000;2000;;;;
;1;2;0;0;0;1163;1163;0;0;0;0;-1;AC;500;1000;2000;2000;;;;
;1;1;0;0;0;712;712;0;0;0;1;-1;AC;1000;1000;2000;1000;;;;
;1;1;0;0;0;1426;1426;0;0;0;1;-1;AC;1000;1500;2000;2000;;;;
;2;2;0;0;0;858;858;0;0;0;1;1;AC;500;2000;2000;500;;;;
;1;1;0;0;0;600;600;0;0;0;1;-1;SP;2000;2000;2000;2000;;;;
;1;1;0;0;0;589;589;0;0;0;1;-1;AC;2000;1500;2000;1500;;;;
;2;2;0;0;0;858;858;0;0;0;1;1;AC;500;1000;2000;1000;;;;
;2;2;0;0;0;1021;1021;0;0;0;1;1;SP;1000;1500;2000;1500;;;;
;2;2;0;0;0;1199;1199;0;0;0;1;1;AC;2000;1500;2000;1500;;;;
;2;2;0;0;0;1088;1088;0;0;0;1;1;SP;500;1500;2000;1500;;;;
;2;1;0;0;0;709;709;0;0;0;1;1;SP;1500;1000;2000;2000;;;;
;1;1;0;0;0;693;693;0;0;0;1;-1;SP;2000;500;2000;1000;;;;
;2;2;0;0;0;659;659;0;0;0;1;1;AC;1500;2000;2000;1500;;;;
;2;2;0;0;0;992;992;0;0;0;1;1;AC;1000;1500;2000;2000;;;;
;2;1;0;0;0;1134;1134;0;0;0;0;1;AC;500;500;2000;2000;;;;
;2;1;0;0;0;845;845;0;0;0;0;1;SP;1000;1500;2000;500;;;;
;1;2;0;0;0;740;740;0;0;0;0;-1;AC;2000;2000;2000;2000;;;;
;1;2;0;0;0;718;718;0;0;0;0;-1;AC;1000;2000;2000;1000;;;;
;1;2;0;0;0;646;646;0;0;0;0;-1;AC;500;1500;2000;2000;;;;
;2;1;0;0;0;2108;2108;0;0;0;0;1;AC;2000;2000;2000;2000;;;;
;1;2;0;0;0;571;571;0;0;0;0;-1;SP;1500;1000;2000;1500;;;;
;1;1;0;0;0;432;432;0;0;0;0;-1;SP;1000;1500;2000;2000;;;;
;2;2;0;0;0;994;994;0;0;0;1;1;AC;1000;2000;2000;1000;;;;
;2;2;0;0;0;766;766;0;0;0;1;1;AC;1000;2000;2000;2000;;;;
;2;1;0;0;0;523;523;0;0;0;1;1;SP;1500;2000;2000;2000;;;;
;2;1;0;0;0;610;610;0;0;0;1;1;SP;1500;1000;2000;500;;;;
;1;1;0;0;0;475;475;0;0;0;1;-1;SP;1500;1500;2000;1000;;;;
;1;2;0;0;0;605;605;0;0;0;1;-1;SP;500;2000;2000;1000;;;;
;2;1;0;0;0;418;418;0;0;0;1;1;SP;1000;500;2000;2000;;;;
;1;1;2;0;0;510;510;518;0;0;1;-1;SP;2000;1500;2000;1500;;;;
;2;1;0;0;0;411;411;0;0;0;1;1;SP;1500;1000;2000;2000;;;;
;1;1;0;0;0;583;583;0;0;0;1;-1;SP;500;1500;2000;1500;;;;
;2;2;0;0;0;1063;1063;0;0;0;1;1;AC;1500;1500;2000;1500;;;;
;2;2;0;0;0;692;692;0;0;0;1;1;AC;2000;500;2000;1500;;;;
;1;2;0;0;0;589;589;0;0;0;1;-1;SP;2000;1500;2000;1000;;;;
;2;1;0;0;0;437;437;0;0;0;1;1;SP;500;500;2000;1500;;;;
;2;2;0;0;0;1029;1029;0;0;0;1;1;AC;500;1000;2000;2000;;;;
;2;1;0;0;0;383;383;0;0;0;1;1;SP;1000;2000;2000;2000;;;;
;1;1;0;0;0;862;862;0;0;0;1;-1;AC;1000;1500;2000;500;;;;
;1;1;0;0;0;606;606;0;0;0;1;-1;SP;1000;1500;2000;500;;;;
;2;2;0;0;0;1075;1075;0;0;0;1;1;AC;1000;1000;2000;1500;;;;
;1;1;0;0;0;703;703;0;0;0;1;-1;SP;2000;2000;2000;1000;;;;
;2;1;0;0;0;1047;1047;0;0;0;0;1;AC;500;500;2000;1000;;;;
;2;1;0;0;0;980;980;0;0;0;0;1;AC;2000;1000;2000;500;;;;
;1;1;0;0;0;372;372;0;0;0;0;-1;SP;1500;1000;2000;2000;;;;
;2;1;0;0;0;472;472;0;0;0;0;1;SP;1500;2000;2000;2000;;;;
;2;2;0;0;0;867;867;0;0;0;1;1;AC;1500;1500;2000;1500;;;;
;2;1;0;0;0;834;834;0;0;0;1;1;SP;1000;500;2000;1500;;;;
;2;2;0;0;0;1006;1006;0;0;0;1;1;SP;1000;1500;2000;1500;;;;
;2;1;0;0;0;355;355;0;0;0;1;1;SP;1000;1500;2000;2000;;;;
;1;1;1;0;0;566;566;998;0;0;1;-1;SP;500;1000;2000;1000;;;;
;2;2;0;0;0;653;653;0;0;0;1;1;AC;500;1500;2000;2000;;;;
;2;2;0;0;0;625;625;0;0;0;1;1;SP;500;1500;2000;500;;;;
;1;1;0;0;0;496;496;0;0;0;1;-1;SP;500;500;2000;500;;;;
;1;1;0;0;0;509;509;0;0;0;1;-1;SP;1500;2000;2000;1000;;;;
;1;1;0;0;0;555;555;0;0;0;1;-1;AC;500;1500;2000;2000;;;;
;1;1;0;0;0;408;408;0;0;0;1;-1;SP;500;1500;2000;2000;;;;
;1;1;0;0;0;626;626;0;0;0;1;-1;AC;1500;1500;2000;1000;;;;
;1;1;0;0;0;365;365;0;0;0;1;-1;SP;1500;1000;2000;1000;;;;
;1;1;0;0;0;537;537;0;0;0;1;-1;SP;1500;1500;2000;1000;;;;
;1;1;0;0;0;432;432;0;0;0;1;-1;SP;1500;2000;2000;1000;;;;
;2;2;0;0;0;640;640;0;0;0;1;1;AC;1000;1000;2000;1000;;;;
;1;1;0;0;0;500;500;0;0;0;1;-1;AC;1000;2000;2000;500;;;;
;1;1;0;0;0;580;580;0;0;0;1;-1;SP;1000;1500;2000;1500;;;;
;2;1;0;0;0;404;404;0;0;0;1;1;SP;500;1000;2000;2000;;;;
;2;2;0;0;0;1000;1000;0;0;0;1;1;AC;2000;1500;2000;1500;;;;
;2;2;0;0;0;746;746;0;0;0;1;1;AC;1000;500;2000;500;;;;
;2;2;0;0;0;631;631;0;0;0;1;1;AC;1500;500;2000;1500;;;;
;2;1;2;0;0;874;874;1034;0;0;0;1;AC;2000;2000;2000;1500;;;;
;1;2;0;0;0;731;731;0;0;0;0;-1;AC;1500;500;2000;500;;;;
;1;1;0;0;0;744;744;0;0;0;1;-1;AC;1000;1000;2000;500;;;;
;2;2;2;0;0;600;600;800;0;0;1;1;SP;500;2000;2000;1000;;;;
;2;2;0;0;0;805;805;0;0;0;1;1;AC;1000;2000;2000;2000;;;;
;1;1;0;0;0;628;628;0;0;0;1;-1;AC;2000;500;2000;500;;;;
;2;1;0;0;0;486;486;0;0;0;1;1;SP;1000;2000;2000;500;;;;
;2;2;0;0;0;411;411;0;0;0;1;1;SP;1000;1000;2000;1500;;;;
;2;2;0;0;0;550;550;0;0;0;1;1;SP;2000;2000;2000;1500;;;;
;1;1;0;0;0;492;492;0;0;0;1;-1;SP;1500;1000;2000;2000;;;;
;1;2;0;0;0;555;555;0;0;0;1;-1;SP;2000;2000;2000;1500;;;;
;1;1;0;0;0;568;568;0;0;0;1;-1;AC;1500;1000;2000;1000;;;;
;1;1;0;0;0;620;620;0;0;0;1;-1;SP;1500;1500;2000;1000;;;;
;2;1;0;0;0;478;478;0;0;0;1;1;SP;2000;500;2000;1000;;;;
;2;2;0;0;0;609;609;0;0;0;1;1;SP;1000;1500;2000;2000;;;;
;2;1;0;0;0;538;538;0;0;0;0;1;AC;1000;500;2000;1500;;;;
;2;2;0;0;0;1020;1020;0;0;0;0;1;SP;1000;1000;2000;2000;;;;
;1;1;2;0;0;470;470;670;0;0;0;-1;SP;1000;2000;2000;1000;;;;
;1;1;0;0;0;802;802;0;0;0;1;-1;AC;2000;1500;2000;500;;;;
;1;1;0;0;0;767;767;0;0;0;1;-1;SP;500;1500;2000;1500;;;;
;2;2;0;0;0;636;636;0;0;0;1;1;SP;1500;1000;2000;1000;;;;
;2;1;0;0;0;411;411;0;0;0;0;1;AC;500;1500;2000;2000;;;;
;2;2;0;0;0;706;706;0;0;0;0;1;SP;500;2000;2000;1500;;;;
;2;2;0;0;0;682;682;0;0;0;0;1;SP;1000;2000;2000;1000;;;;
;1;1;0;0;0;540;540;0;0;0;1;-1;AC;2000;500;2000;1000;;;;
;2;1;0;0;0;627;627;0;0;0;0;1;AC;500;1500;2000;1000;;;;
;1;1;0;0;0;798;798;0;0;0;0;-1;SP;500;500;2000;500;;;;
;1;1;0;0;0;650;650;0;0;0;0;-1;SP;1500;2000;2000;1500;;;;
;1;1;0;0;0;691;691;0;0;0;1;-1;AC;1000;1000;2000;500;;;;
;1;2;0;0;0;594;594;0;0;0;1;-1;SP;2000;2000;2000;500;;;;
;2;1;0;0;0;500;500;0;0;0;1;1;SP;1000;2000;2000;1500;;;;
;2;2;0;0;0;999;999;0;0;0;1;1;AC;500;500;2000;1500;;;;
;2;2;0;0;0;765;765;0;0;0;1;1;AC;1000;500;2000;1000;;;;
;2;1;0;0;0;817;817;0;0;0;0;1;AC;1500;1500;2000;500;;;;
;2;2;0;0;0;593;593;0;0;0;0;1;SP;500;2000;2000;1000;;;;
;1;2;2;2;0;555;555;795;1139;0;0;-1;SP;500;500;2000;1500;;;;
;1;2;0;0;0;1000;1000;0;0;0;0;-1;AC;1500;1000;2000;2000;;;;
;2;2;0;0;0;860;860;0;0;0;1;1;AC;500;1500;2000;1500;;;;
;2;2;0;0;0;583;583;0;0;0;1;1;SP;1500;500;2000;500;;;;
;1;1;0;0;0;638;638;0;0;0;1;-1;AC;1500;1000;2000;2000;;;;
;1;1;0;0;0;925;925;0;0;0;1;-1;AC;1000;1500;2000;500;;;;
;1;2;0;0;0;500;500;0;0;0;1;-1;SP;500;500;2000;500;;;;
;2;2;0;0;0;664;664;0;0;0;1;1;AC;1500;1500;2000;500;;;;
;2;2;0;0;0;676;676;0;0;0;1;1;SP;1000;1000;2000;500;;;;
;2;2;1;0;0;644;644;772;0;0;1;1;SP;500;2000;2000;1000;;;;
;2;2;0;0;0;1094;1094;0;0;0;1;1;AC;500;2000;2000;1500;;;;
;1;1;0;0;0;648;648;0;0;0;1;-1;AC;1500;500;2000;1500;;;;
;1;1;0;0;0;668;668;0;0;0;1;-1;AC;2000;2000;2000;2000;;;;
;2;1;0;0;0;721;721;0;0;0;0;1;AC;1500;500;2000;1000;;;;
;1;1;0;0;0;564;564;0;0;0;0;-1;SP;1000;500;2000;2000;;;;
;2;1;0;0;0;1478;1478;0;0;0;0;1;AC;1000;2000;2000;500;;;;
;1;1;0;0;0;669;669;0;0;0;0;-1;SP;500;2000;2000;1500;;;;
;2;2;0;0;0;1261;1261;0;0;0;1;1;AC;1000;500;2000;1500;;;;
;1;1;0;0;0;1311;1311;0;0;0;1;-1;AC;1500;500;2000;1500;;;;
;1;1;0;0;0;902;902;0;0;0;1;-1;AC;1000;2000;2000;500;;;;
;1;1;0;0;0;910;910;0;0;0;1;-1;SP;2000;500;2000;1000;;;;
;2;1;0;0;0;1115;1115;0;0;0;0;1;AC;500;1000;2000;1000;;;;
;1;1;0;0;0;771;771;0;0;0;1;-1;AC;500;1500;2000;1000;;;;
;2;1;0;0;0;523;523;0;0;0;1;1;SP;2000;1500;2000;500;;;;
;1;1;0;0;0;531;531;0;0;0;1;-1;AC;500;2000;2000;2000;;;;
;1;2;0;0;0;397;397;0;0;0;1;-1;SP;1500;1500;2000;1500;;;;
;1;1;0;0;0;1111;1111;0;0;0;1;-1;AC;1000;1000;2000;2000;;;;
;1;2;0;0;0;1403;1403;0;0;0;0;-1;AC;2000;1500;2000;2000;;;;
;2;1;0;0;0;650;650;0;0;0;0;1;SP;1000;1500;2000;1000;;;;
;1;1;0;0;0;892;892;0;0;0;1;-1;AC;500;2000;2000;1500;;;;
;1;1;0;0;0;937;937;0;0;0;1;-1;SP;500;500;2000;2000;;;;
;1;1;0;0;0;876;876;0;0;0;1;-1;SP;500;1000;2000;500;;;;
;1;1;0;0;0;758;758;0;0;0;1;-1;AC;1000;500;2000;2000;;;;
;2;2;0;0;0;861;861;0;0;0;1;1;AC;500;2000;2000;1500;;;;
;2;2;0;0;0;749;749;0;0;0;1;1;SP;1000;500;2000;500;;;;
;2;1;0;0;0;663;663;0;0;0;1;1;SP;2000;1000;2000;500;;;;
;1;1;0;0;0;810;810;0;0;0;1;-1;SP;1500;500;2000;1000;;;;
;2;1;0;0;0;436;436;0;0;0;1;1;SP;1000;1500;2000;1000;;;;
;2;2;0;0;0;611;611;0;0;0;1;1;SP;1500;2000;2000;500;;;;
;2;2;0;0;0;699;699;0;0;0;1;1;AC;2000;500;2000;2000;;;;
;2;2;0;0;0;689;689;0;0;0;1;1;AC;2000;2000;2000;1500;;;;
;1;1;0;0;0;737;737;0;0;0;1;-1;SP;1000;500;2000;1000;;;;
;2;2;0;0;0;555;555;0;0;0;1;1;SP;2000;500;2000;500;;;;
;1;1;0;0;0;835;835;0;0;0;1;-1;SP;500;2000;2000;1500;;;;
;2;2;0;0;0;618;618;0;0;0;1;1;AC;2000;1000;2000;1500;;;;
;2;2;0;0;0;671;671;0;0;0;1;1;AC;1000;1500;2000;1500;;;;
;1;1;0;0;0;489;489;0;0;0;1;-1;SP;1500;500;2000;2000;;;;
;2;2;0;0;0;1284;1284;0;0;0;1;1;AC;1500;2000;2000;1500;;;;
;1;1;0;0;0;828;828;0;0;0;1;-1;AC;1000;500;2000;2000;;;;
;1;1;0;0;0;577;577;0;0;0;1;-1;SP;1000;1000;2000;1000;;;;
;1;1;0;0;0;553;553;0;0;0;1;-1;AC;1000;1000;2000;2000;;;;
;2;1;0;0;0;370;370;0;0;0;1;1;SP;1000;500;2000;1000;;;;
;2;2;0;0;0;727;727;0;0;0;1;1;SP;1500;1500;2000;1500;;;;
;2;1;0;0;0;399;399;0;0;0;1;1;SP;1000;2000;2000;2000;;;;
;1;2;0;0;0;772;772;0;0;0;0;-1;AC;1000;1000;2000;1000;;;;
;2;1;0;0;0;1440;1440;0;0;0;0;1;AC;500;1000;2000;1000;;;;
;2;2;0;0;0;949;949;0;0;0;0;1;SP;1500;1500;2000;1000;;;;
;1;1;0;0;0;660;660;0;0;0;1;-1;AC;2000;1500;2000;1500;;;;
;1;1;0;0;0;507;507;0;0;0;1;-1;SP;500;1000;2000;1500;;;;
;2;2;0;0;0;837;837;0;0;0;1;1;AC;2000;1500;2000;2000;;;;
;2;1;0;0;0;431;431;0;0;0;1;1;SP;2000;1000;2000;1000;;;;
;2;2;0;0;0;634;634;0;0;0;1;1;SP;500;500;2000;1000;;;;
;2;1;0;0;0;1020;1020;0;0;0;0;1;AC;1000;500;2000;1000;;;;
